LOC_X,LOC_Y,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_MADE_FLAG,GAME_DATE,SEASON,PERIOD,ACTION_TYPE,SHOT_RESULT
-23,242,Above the Break 3,Center(C),24+ ft.,1,20090302,2008-09,3,Jump Shot,Made
-161,187,Above the Break 3,Left Side Center(LC),24+ ft.,0,20090302,2008-09,3,Jump Shot,Missed
-123,121,Mid-Range,Left Side Center(LC),16-24 ft.,0,20090302,2008-09,3,Jump Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20090302,2008-09,4,Running Dunk Shot,Made
37,93,In The Paint (Non-RA),Center(C),8-16 ft.,0,20090302,2008-09,4,Hook Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20090302,2008-09,4,Dunk Shot,Made
-231,42,Left Corner 3,Left Side(L),24+ ft.,1,20090302,2008-09,4,Jump Shot,Made
-179,157,Above the Break 3,Left Side Center(LC),24+ ft.,1,20090302,2008-09,4,Jump Shot,Made
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20090302,2008-09,4,Driving Dunk Shot,Made
-242,25,Left Corner 3,Left Side(L),24+ ft.,1,20090304,2008-09,1,Jump Shot,Made
-8,61,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1,20090304,2008-09,1,Turnaround Jump Shot,Made
48,63,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20090304,2008-09,1,Running Jump Shot,Missed
-2,0,Restricted Area,Center(C),Less Than 8 ft.,1,20090304,2008-09,1,Driving Layup Shot,Made
132,217,Above the Break 3,Right Side Center(RC),24+ ft.,1,20090304,2008-09,2,Jump Shot,Made
-11,26,Restricted Area,Center(C),Less Than 8 ft.,0,20090304,2008-09,3,Layup Shot,Missed
18,-6,Restricted Area,Center(C),Less Than 8 ft.,1,20090304,2008-09,3,Layup Shot,Made
-101,236,Above the Break 3,Left Side Center(LC),24+ ft.,1,20090304,2008-09,3,Jump Shot,Made
-231,3,Left Corner 3,Left Side(L),24+ ft.,1,20090304,2008-09,4,Step Back Jump shot,Made
141,214,Above the Break 3,Right Side Center(RC),24+ ft.,0,20090304,2008-09,4,Jump Shot,Missed
-4,6,Restricted Area,Center(C),Less Than 8 ft.,0,20090304,2008-09,4,Layup Shot,Missed
6,15,Restricted Area,Center(C),Less Than 8 ft.,0,20090306,2008-09,1,Dunk Shot,Missed
-75,205,Mid-Range,Left Side Center(LC),16-24 ft.,1,20090306,2008-09,1,Pullup Jump shot,Made
10,-10,Restricted Area,Center(C),Less Than 8 ft.,0,20090306,2008-09,1,Layup Shot,Missed
133,214,Above the Break 3,Right Side Center(RC),24+ ft.,0,20090306,2008-09,1,Jump Shot,Missed
1,14,Restricted Area,Center(C),Less Than 8 ft.,1,20090306,2008-09,1,Driving Dunk Shot,Made
105,200,Mid-Range,Right Side Center(RC),16-24 ft.,0,20090306,2008-09,2,Jump Shot,Missed
-122,203,Mid-Range,Left Side Center(LC),16-24 ft.,0,20090306,2008-09,2,Jump Shot,Missed
-180,107,Mid-Range,Left Side(L),16-24 ft.,0,20090306,2008-09,3,Jump Shot,Missed
-5,11,Restricted Area,Center(C),Less Than 8 ft.,1,20090306,2008-09,3,Layup Shot,Made
-185,154,Above the Break 3,Left Side Center(LC),24+ ft.,1,20090306,2008-09,3,Jump Shot,Made
-210,145,Above the Break 3,Left Side Center(LC),24+ ft.,0,20090306,2008-09,3,Jump Shot,Missed
-34,214,Mid-Range,Center(C),16-24 ft.,0,20090306,2008-09,3,Jump Shot,Missed
-204,71,Mid-Range,Left Side(L),16-24 ft.,0,20090306,2008-09,3,Jump Shot,Missed
-134,205,Above the Break 3,Left Side Center(LC),24+ ft.,1,20090306,2008-09,4,Pullup Jump shot,Made
-215,118,Above the Break 3,Left Side Center(LC),24+ ft.,0,20090306,2008-09,4,Jump Shot,Missed
151,140,Mid-Range,Right Side Center(RC),16-24 ft.,0,20090307,2008-09,1,Jump Shot,Missed
-2,6,Restricted Area,Center(C),Less Than 8 ft.,1,20090307,2008-09,1,Driving Dunk Shot,Made
0,66,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1,20090307,2008-09,1,Jump Shot,Made
-32,99,In The Paint (Non-RA),Center(C),8-16 ft.,0,20090307,2008-09,1,Turnaround Hook Shot,Missed
0,6,Restricted Area,Center(C),Less Than 8 ft.,1,20090307,2008-09,1,Dunk Shot,Made
-174,110,Mid-Range,Left Side(L),16-24 ft.,1,20090307,2008-09,2,Jump Shot,Made
-73,246,Above the Break 3,Center(C),24+ ft.,0,20090307,2008-09,2,Jump Shot,Missed
-224,80,Left Corner 3,Left Side(L),24+ ft.,0,20090307,2008-09,3,Jump Shot,Missed
-2,0,Restricted Area,Center(C),Less Than 8 ft.,0,20090307,2008-09,3,Layup Shot,Missed
6,-5,Restricted Area,Center(C),Less Than 8 ft.,0,20090307,2008-09,3,Putback Layup Shot,Missed
-116,181,Mid-Range,Left Side Center(LC),16-24 ft.,0,20090307,2008-09,3,Jump Shot,Missed
84,56,Mid-Range,Right Side(R),8-16 ft.,0,20090307,2008-09,4,Jump Bank Shot,Missed
-8,7,Restricted Area,Center(C),Less Than 8 ft.,1,20090307,2008-09,4,Driving Layup Shot,Made
-202,60,Mid-Range,Left Side(L),16-24 ft.,0,20090307,2008-09,4,Jump Shot,Missed
-35,250,Above the Break 3,Center(C),24+ ft.,0,20090307,2008-09,4,Jump Shot,Missed
-172,189,Above the Break 3,Left Side Center(LC),24+ ft.,0,20090310,2008-09,1,Jump Shot,Missed
-78,183,Mid-Range,Left Side Center(LC),16-24 ft.,0,20090310,2008-09,1,Jump Shot,Missed
-59,28,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20090310,2008-09,1,Jump Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20090310,2008-09,1,Driving Slam Dunk Shot,Made
0,0,Restricted Area,Center(C),Less Than 8 ft.,0,20090310,2008-09,2,Layup Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20090310,2008-09,2,Layup Shot,Made
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20090310,2008-09,2,Driving Layup Shot,Made
0,0,Restricted Area,Center(C),Less Than 8 ft.,0,20090310,2008-09,2,Layup Shot,Missed
110,113,Mid-Range,Right Side(R),8-16 ft.,1,20090310,2008-09,3,Jump Shot,Made
146,211,Above the Break 3,Right Side Center(RC),24+ ft.,0,20090310,2008-09,3,Jump Shot,Missed
-16,201,Mid-Range,Center(C),16-24 ft.,0,20090310,2008-09,3,Jump Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20090310,2008-09,3,Driving Layup Shot,Made
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20090310,2008-09,3,Driving Slam Dunk Shot,Made
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20090310,2008-09,3,Driving Layup Shot,Made
160,201,Above the Break 3,Right Side Center(RC),24+ ft.,0,20090310,2008-09,3,Jump Shot,Missed
-158,224,Above the Break 3,Left Side Center(LC),24+ ft.,0,20090310,2008-09,3,Running Bank shot,Missed
-142,225,Above the Break 3,Left Side Center(LC),24+ ft.,0,20090310,2008-09,4,Jump Shot,Missed
43,71,In The Paint (Non-RA),Right Side(R),8-16 ft.,1,20090310,2008-09,4,Hook Shot,Made
-19,266,Above the Break 3,Center(C),24+ ft.,0,20090310,2008-09,4,Jump Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,0,20090310,2008-09,4,Layup Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20090310,2008-09,4,Driving Layup Shot,Made
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20090310,2008-09,4,Layup Shot,Made
-97,156,Mid-Range,Left Side Center(LC),16-24 ft.,0,20090310,2008-09,4,Jump Shot,Missed
165,96,Mid-Range,Right Side(R),16-24 ft.,1,20090312,2008-09,1,Jump Shot,Made
-119,176,Mid-Range,Left Side Center(LC),16-24 ft.,0,20090312,2008-09,1,Jump Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,0,20090312,2008-09,1,Layup Shot,Missed
64,31,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20090312,2008-09,1,Jump Shot,Missed
-131,66,Mid-Range,Left Side(L),8-16 ft.,1,20090312,2008-09,2,Jump Shot,Made
88,230,Above the Break 3,Right Side Center(RC),24+ ft.,1,20090312,2008-09,2,Jump Shot,Made
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20090312,2008-09,2,Layup Shot,Made
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20090312,2008-09,2,Layup Shot,Made
119,225,Above the Break 3,Right Side Center(RC),24+ ft.,1,20090312,2008-09,2,Jump Shot,Made
-7,326,Above the Break 3,Center(C),24+ ft.,0,20090312,2008-09,2,Jump Shot,Missed
-171,178,Above the Break 3,Left Side Center(LC),24+ ft.,1,20090312,2008-09,3,Jump Shot,Made
155,201,Above the Break 3,Right Side Center(RC),24+ ft.,0,20090312,2008-09,3,Jump Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,0,20090312,2008-09,3,Dunk Shot,Missed
-149,132,Mid-Range,Left Side Center(LC),16-24 ft.,1,20090312,2008-09,3,Turnaround Jump Shot,Made
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20090312,2008-09,3,Driving Layup Shot,Made
89,52,Mid-Range,Right Side(R),8-16 ft.,0,20090312,2008-09,3,Jump Bank Shot,Missed
110,230,Above the Break 3,Right Side Center(RC),24+ ft.,0,20090312,2008-09,3,Jump Shot,Missed
-240,45,Left Corner 3,Left Side(L),24+ ft.,0,20090312,2008-09,4,Jump Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,0,20090312,2008-09,4,Dunk Shot,Missed
-201,160,Above the Break 3,Left Side Center(LC),24+ ft.,0,20090312,2008-09,4,Jump Shot,Missed
-171,118,Mid-Range,Left Side(L),16-24 ft.,0,20090312,2008-09,4,Jump Shot,Missed
-149,127,Mid-Range,Left Side Center(LC),16-24 ft.,1,20090312,2008-09,4,Jump Shot,Made
0,104,In The Paint (Non-RA),Center(C),8-16 ft.,0,20090312,2008-09,4,Turnaround Jump Shot,Missed
94,190,Mid-Range,Right Side Center(RC),16-24 ft.,0,20090312,2008-09,4,Jump Shot,Missed
58,6,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1,20090313,2008-09,1,Running Jump Shot,Made
73,175,Mid-Range,Right Side Center(RC),16-24 ft.,0,20090313,2008-09,1,Jump Shot,Missed
-147,104,Mid-Range,Left Side(L),16-24 ft.,0,20090313,2008-09,1,Fadeaway Jump Shot,Missed
13,6,Restricted Area,Center(C),Less Than 8 ft.,1,20090313,2008-09,1,Layup Shot,Made
-198,26,Mid-Range,Left Side(L),16-24 ft.,1,20090313,2008-09,1,Jump Shot,Made
226,1,Right Corner 3,Right Side(R),24+ ft.,1,20090313,2008-09,1,Jump Shot,Made
89,239,Above the Break 3,Right Side Center(RC),24+ ft.,1,20090313,2008-09,1,Jump Shot,Made
-188,170,Above the Break 3,Left Side Center(LC),24+ ft.,0,20090313,2008-09,1,Jump Shot,Missed
-147,167,Mid-Range,Left Side Center(LC),16-24 ft.,0,20090313,2008-09,1,Jump Shot,Missed
4,190,Mid-Range,Center(C),16-24 ft.,0,20090313,2008-09,2,Jump Shot,Missed
26,4,Restricted Area,Center(C),Less Than 8 ft.,0,20090313,2008-09,2,Driving Layup Shot,Missed
18,7,Restricted Area,Center(C),Less Than 8 ft.,1,20090313,2008-09,2,Driving Layup Shot,Made
-30,4,Restricted Area,Center(C),Less Than 8 ft.,1,20090313,2008-09,2,Driving Layup Shot,Made
106,220,Above the Break 3,Right Side Center(RC),24+ ft.,0,20090313,2008-09,2,Jump Shot,Missed
6,23,Restricted Area,Center(C),Less Than 8 ft.,1,20090313,2008-09,3,Driving Layup Shot,Made
119,224,Above the Break 3,Right Side Center(RC),24+ ft.,1,20090313,2008-09,3,Jump Shot,Made
189,173,Above the Break 3,Right Side Center(RC),24+ ft.,0,20090313,2008-09,3,Jump Shot,Missed
20,1,Restricted Area,Center(C),Less Than 8 ft.,1,20090313,2008-09,3,Layup Shot,Made
51,247,Above the Break 3,Center(C),24+ ft.,0,20090313,2008-09,3,Jump Shot,Missed
-2,-6,Restricted Area,Center(C),Less Than 8 ft.,1,20090313,2008-09,4,Slam Dunk Shot,Made
56,12,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1,20090313,2008-09,4,Hook Shot,Made
233,-8,Right Corner 3,Right Side(R),24+ ft.,0,20090313,2008-09,4,Jump Shot,Missed
-7,41,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1,20090313,2008-09,4,Pullup Jump shot,Made
-29,12,Restricted Area,Center(C),Less Than 8 ft.,1,20090313,2008-09,4,Driving Layup Shot,Made
141,0,Mid-Range,Right Side(R),8-16 ft.,0,20090313,2008-09,4,Jump Shot,Missed
-27,6,Restricted Area,Center(C),Less Than 8 ft.,1,20090313,2008-09,5,Driving Layup Shot,Made
-119,251,Above the Break 3,Left Side Center(LC),24+ ft.,1,20090313,2008-09,5,Jump Shot,Made
21,61,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20090313,2008-09,5,Jump Shot,Missed
-34,258,Above the Break 3,Center(C),24+ ft.,0,20090313,2008-09,5,Jump Shot,Missed
-150,203,Above the Break 3,Left Side Center(LC),24+ ft.,0,20090313,2008-09,5,Jump Shot,Missed
-2,7,Restricted Area,Center(C),Less Than 8 ft.,1,20090315,2008-09,1,Driving Finger Roll Layup Shot,Made
83,45,Mid-Range,Right Side(R),8-16 ft.,0,20090315,2008-09,1,Turnaround Jump Shot,Missed
-161,201,Above the Break 3,Left Side Center(LC),24+ ft.,0,20090315,2008-09,1,Jump Shot,Missed
65,198,Mid-Range,Right Side Center(RC),16-24 ft.,0,20090315,2008-09,2,Jump Shot,Missed
1,3,Restricted Area,Center(C),Less Than 8 ft.,1,20090315,2008-09,2,Layup Shot,Made
61,213,Mid-Range,Center(C),16-24 ft.,1,20090315,2008-09,2,Jump Shot,Made
1,50,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1,20090315,2008-09,2,Turnaround Jump Shot,Made
-198,148,Above the Break 3,Left Side Center(LC),24+ ft.,0,20090315,2008-09,3,Jump Shot,Missed
-114,192,Mid-Range,Left Side Center(LC),16-24 ft.,1,20090315,2008-09,3,Jump Shot,Made
135,173,Mid-Range,Right Side Center(RC),16-24 ft.,1,20090315,2008-09,3,Jump Shot,Made
165,157,Mid-Range,Right Side Center(RC),16-24 ft.,0,20090315,2008-09,3,Jump Shot,Missed
-212,30,Mid-Range,Left Side(L),16-24 ft.,0,20090315,2008-09,3,Jump Shot,Missed
-5,0,Restricted Area,Center(C),Less Than 8 ft.,1,20090315,2008-09,3,Driving Layup Shot,Made
-235,71,Left Corner 3,Left Side(L),24+ ft.,0,20090315,2008-09,4,Jump Shot,Missed
99,179,Mid-Range,Right Side Center(RC),16-24 ft.,1,20090315,2008-09,4,Jump Shot,Made
-100,184,Mid-Range,Left Side Center(LC),16-24 ft.,0,20090315,2008-09,4,Jump Shot,Missed
-93,181,Mid-Range,Left Side Center(LC),16-24 ft.,1,20090315,2008-09,4,Jump Shot,Made
0,179,Mid-Range,Center(C),16-24 ft.,1,20090317,2008-09,1,Jump Shot,Made
-152,165,Mid-Range,Left Side Center(LC),16-24 ft.,0,20090317,2008-09,1,Jump Shot,Missed
-158,160,Mid-Range,Left Side Center(LC),16-24 ft.,1,20090317,2008-09,1,Jump Shot,Made
43,71,In The Paint (Non-RA),Right Side(R),8-16 ft.,0,20090317,2008-09,1,Jump Shot,Missed
0,3,Restricted Area,Center(C),Less Than 8 ft.,1,20090317,2008-09,1,Putback Layup Shot,Made
0,23,Restricted Area,Center(C),Less Than 8 ft.,1,20090317,2008-09,1,Layup Shot,Made
-213,131,Above the Break 3,Left Side Center(LC),24+ ft.,1,20090317,2008-09,1,Jump Shot,Made
146,55,Mid-Range,Right Side(R),8-16 ft.,0,20090317,2008-09,1,Turnaround Bank shot,Missed
-5,4,Restricted Area,Center(C),Less Than 8 ft.,1,20090317,2008-09,2,Alley Oop Dunk Shot,Made
-172,219,Above the Break 3,Left Side Center(LC),24+ ft.,1,20090317,2008-09,2,Jump Shot,Made
-5,263,Above the Break 3,Center(C),24+ ft.,0,20090317,2008-09,2,Jump Shot,Missed
70,173,Mid-Range,Right Side Center(RC),16-24 ft.,0,20090317,2008-09,2,Jump Shot,Missed
214,77,Mid-Range,Right Side(R),16-24 ft.,0,20090317,2008-09,2,Jump Shot,Missed
18,72,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20090317,2008-09,2,Jump Shot,Missed
189,86,Mid-Range,Right Side(R),16-24 ft.,1,20090317,2008-09,3,Jump Shot,Made
201,67,Mid-Range,Right Side(R),16-24 ft.,0,20090317,2008-09,3,Jump Shot,Missed
4,285,Above the Break 3,Center(C),24+ ft.,0,20090317,2008-09,3,Jump Shot,Missed
-196,86,Mid-Range,Left Side(L),16-24 ft.,1,20090317,2008-09,3,Jump Shot,Made
-202,82,Mid-Range,Left Side(L),16-24 ft.,1,20090317,2008-09,3,Jump Shot,Made
0,3,Restricted Area,Center(C),Less Than 8 ft.,1,20090317,2008-09,3,Layup Shot,Made
-237,75,Left Corner 3,Left Side(L),24+ ft.,1,20090317,2008-09,4,Jump Shot,Made
118,179,Mid-Range,Right Side Center(RC),16-24 ft.,0,20090317,2008-09,4,Jump Shot,Missed
0,-5,Restricted Area,Center(C),Less Than 8 ft.,1,20090317,2008-09,4,Slam Dunk Shot,Made
81,124,Mid-Range,Right Side(R),8-16 ft.,0,20090317,2008-09,4,Jump Shot,Missed
24,55,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1,20090317,2008-09,4,Running Jump Shot,Made
-235,96,Above the Break 3,Left Side Center(LC),24+ ft.,0,20090317,2008-09,4,Jump Shot,Missed
-174,200,Above the Break 3,Left Side Center(LC),24+ ft.,1,20090317,2008-09,4,Jump Shot,Made
-229,3,Left Corner 3,Left Side(L),24+ ft.,0,20090319,2008-09,1,Jump Shot,Missed
108,195,Mid-Range,Right Side Center(RC),16-24 ft.,1,20090319,2008-09,1,Jump Shot,Made
-68,157,Mid-Range,Left Side Center(LC),16-24 ft.,0,20090319,2008-09,1,Step Back Jump shot,Missed
4,247,Above the Break 3,Center(C),24+ ft.,0,20090319,2008-09,2,Jump Shot,Missed
-171,151,Mid-Range,Left Side Center(LC),16-24 ft.,1,20090319,2008-09,3,Jump Shot,Made
43,58,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20090319,2008-09,3,Hook Shot,Missed
88,39,Mid-Range,Right Side(R),8-16 ft.,0,20090319,2008-09,3,Running Jump Shot,Missed
-2,61,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1,20090319,2008-09,3,Running Jump Shot,Made
-7,-3,Restricted Area,Center(C),Less Than 8 ft.,1,20090319,2008-09,3,Finger Roll Layup Shot,Made
0,25,Restricted Area,Center(C),Less Than 8 ft.,0,20090319,2008-09,4,Driving Layup Shot,Missed
37,192,Mid-Range,Center(C),16-24 ft.,0,20090319,2008-09,4,Step Back Jump shot,Missed
-232,53,Left Corner 3,Left Side(L),24+ ft.,0,20090319,2008-09,4,Jump Shot,Missed
-98,56,Mid-Range,Left Side(L),8-16 ft.,1,20090319,2008-09,4,Jump Shot,Made
99,107,Mid-Range,Right Side(R),8-16 ft.,0,20090319,2008-09,4,Jump Shot,Missed
0,6,Restricted Area,Center(C),Less Than 8 ft.,1,20090319,2008-09,4,Driving Layup Shot,Made
61,53,In The Paint (Non-RA),Right Side(R),8-16 ft.,1,20090319,2008-09,4,Running Bank shot,Made
-136,156,Mid-Range,Left Side Center(LC),16-24 ft.,0,20090319,2008-09,4,Jump Shot,Missed
-120,63,Mid-Range,Left Side(L),8-16 ft.,0,20090319,2008-09,4,Running Jump Shot,Missed
4,-2,Restricted Area,Center(C),Less Than 8 ft.,1,20090319,2008-09,5,Driving Layup Shot,Made
163,156,Mid-Range,Right Side Center(RC),16-24 ft.,0,20090319,2008-09,5,Jump Shot,Missed
-11,48,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1,20090319,2008-09,5,Running Jump Shot,Made
-19,77,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1,20090319,2008-09,5,Jump Hook Shot,Made
-141,241,Above the Break 3,Left Side Center(LC),24+ ft.,0,20090321,2008-09,1,Jump Shot,Missed
1,-3,Restricted Area,Center(C),Less Than 8 ft.,1,20090321,2008-09,1,Dunk Shot,Made
-2,0,Restricted Area,Center(C),Less Than 8 ft.,1,20090321,2008-09,1,Layup Shot,Made
-68,42,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1,20090321,2008-09,1,Running Bank shot,Made
-160,194,Above the Break 3,Left Side Center(LC),24+ ft.,0,20090321,2008-09,2,Jump Shot,Missed
21,38,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20090321,2008-09,2,Driving Layup Shot,Missed
114,101,Mid-Range,Right Side(R),8-16 ft.,0,20090321,2008-09,3,Jump Shot,Missed
6,6,Restricted Area,Center(C),Less Than 8 ft.,1,20090321,2008-09,3,Layup Shot,Made
-111,225,Above the Break 3,Left Side Center(LC),24+ ft.,1,20090321,2008-09,3,Jump Shot,Made
-127,219,Above the Break 3,Left Side Center(LC),24+ ft.,0,20090321,2008-09,3,Jump Shot,Missed
97,201,Mid-Range,Right Side Center(RC),16-24 ft.,1,20090321,2008-09,3,Jump Shot,Made
-205,83,Mid-Range,Left Side(L),16-24 ft.,0,20090321,2008-09,3,Jump Shot,Missed
114,181,Mid-Range,Right Side Center(RC),16-24 ft.,1,20090321,2008-09,3,Jump Shot,Made
86,220,Mid-Range,Right Side Center(RC),16-24 ft.,0,20090321,2008-09,3,Jump Shot,Missed
-68,83,In The Paint (Non-RA),Left Side(L),8-16 ft.,0,20090321,2008-09,4,Jump Hook Shot,Missed
0,-8,Restricted Area,Center(C),Less Than 8 ft.,0,20090321,2008-09,4,Layup Shot,Missed
-4,-32,Restricted Area,Center(C),Less Than 8 ft.,1,20090321,2008-09,4,Tip Shot,Made
-209,93,Mid-Range,Left Side(L),16-24 ft.,1,20090321,2008-09,4,Jump Shot,Made
-161,45,Mid-Range,Left Side(L),16-24 ft.,0,20090321,2008-09,4,Jump Shot,Missed
-180,118,Mid-Range,Left Side(L),16-24 ft.,0,20090321,2008-09,4,Jump Shot,Missed
-193,99,Mid-Range,Left Side(L),16-24 ft.,0,20090321,2008-09,4,Jump Shot,Missed
-2,93,In The Paint (Non-RA),Center(C),8-16 ft.,0,20090322,2008-09,1,Hook Shot,Missed
-2,216,Mid-Range,Center(C),16-24 ft.,0,20090322,2008-09,1,Jump Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,0,20090322,2008-09,2,Driving Layup Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20090322,2008-09,2,Driving Dunk Shot,Made
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20090322,2008-09,2,Driving Layup Shot,Made
-187,146,Mid-Range,Left Side Center(LC),16-24 ft.,0,20090322,2008-09,3,Jump Shot,Missed
13,200,Mid-Range,Center(C),16-24 ft.,0,20090322,2008-09,3,Jump Shot,Missed
-169,179,Above the Break 3,Left Side Center(LC),24+ ft.,1,20090322,2008-09,3,Jump Shot,Made
-100,225,Above the Break 3,Left Side Center(LC),24+ ft.,0,20090322,2008-09,3,Jump Shot,Missed
129,142,Mid-Range,Right Side Center(RC),16-24 ft.,0,20090322,2008-09,3,Jump Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20090322,2008-09,3,Layup Shot,Made
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20090322,2008-09,4,Layup Shot,Made
182,55,Mid-Range,Right Side(R),16-24 ft.,1,20090322,2008-09,4,Jump Shot,Made
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20090322,2008-09,4,Driving Reverse Layup Shot,Made
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20090322,2008-09,4,Driving Slam Dunk Shot,Made
-164,236,Above the Break 3,Left Side Center(LC),24+ ft.,0,20090322,2008-09,4,Jump Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20090322,2008-09,4,Layup Shot,Made
0,14,Restricted Area,Center(C),Less Than 8 ft.,1,20090325,2008-09,1,Layup Shot,Made
0,-5,Restricted Area,Center(C),Less Than 8 ft.,1,20090325,2008-09,1,Driving Dunk Shot,Made
-13,77,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20090325,2008-09,2,Turnaround Jump Shot,Missed
-171,61,Mid-Range,Left Side(L),16-24 ft.,0,20090325,2008-09,2,Jump Shot,Missed
13,82,In The Paint (Non-RA),Center(C),8-16 ft.,0,20090325,2008-09,2,Jump Shot,Missed
1,-2,Restricted Area,Center(C),Less Than 8 ft.,0,20090325,2008-09,3,Layup Shot,Missed
7,3,Restricted Area,Center(C),Less Than 8 ft.,0,20090325,2008-09,3,Reverse Layup Shot,Missed
-82,239,Above the Break 3,Left Side Center(LC),24+ ft.,1,20090325,2008-09,3,Jump Shot,Made
0,9,Restricted Area,Center(C),Less Than 8 ft.,1,20090325,2008-09,3,Driving Layup Shot,Made
1,4,Restricted Area,Center(C),Less Than 8 ft.,1,20090325,2008-09,3,Layup Shot,Made
170,134,Mid-Range,Right Side Center(RC),16-24 ft.,0,20090325,2008-09,4,Jump Shot,Missed
-73,34,In The Paint (Non-RA),Left Side(L),8-16 ft.,0,20090325,2008-09,4,Running Jump Shot,Missed
-13,11,Restricted Area,Center(C),Less Than 8 ft.,1,20090325,2008-09,4,Driving Layup Shot,Made
-76,179,Mid-Range,Left Side Center(LC),16-24 ft.,1,20090325,2008-09,4,Jump Shot,Made
-7,1,Restricted Area,Center(C),Less Than 8 ft.,1,20090327,2008-09,1,Driving Layup Shot,Made
73,48,In The Paint (Non-RA),Right Side(R),8-16 ft.,0,20090327,2008-09,1,Jump Shot,Missed
1,1,Restricted Area,Center(C),Less Than 8 ft.,1,20090327,2008-09,1,Putback Layup Shot,Made
146,246,Above the Break 3,Right Side Center(RC),24+ ft.,1,20090327,2008-09,1,Jump Shot,Made
43,67,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20090327,2008-09,1,Jump Shot,Missed
-90,140,Mid-Range,Left Side Center(LC),16-24 ft.,1,20090327,2008-09,1,Jump Shot,Made
-160,194,Above the Break 3,Left Side Center(LC),24+ ft.,1,20090327,2008-09,1,Jump Shot,Made
-106,231,Above the Break 3,Left Side Center(LC),24+ ft.,0,20090327,2008-09,1,Jump Shot,Missed
6,9,Restricted Area,Center(C),Less Than 8 ft.,1,20090327,2008-09,1,Driving Layup Shot,Made
-79,194,Mid-Range,Left Side Center(LC),16-24 ft.,0,20090327,2008-09,2,Jump Shot,Missed
140,30,Mid-Range,Right Side(R),8-16 ft.,0,20090327,2008-09,2,Jump Shot,Missed
0,19,Restricted Area,Center(C),Less Than 8 ft.,0,20090327,2008-09,2,Layup Shot,Missed
6,0,Restricted Area,Center(C),Less Than 8 ft.,1,20090327,2008-09,3,Alley Oop Dunk Shot,Made
129,48,Mid-Range,Right Side(R),8-16 ft.,1,20090327,2008-09,4,Turnaround Jump Shot,Made
132,86,Mid-Range,Right Side(R),8-16 ft.,0,20090329,2008-09,1,Turnaround Jump Shot,Missed
-15,53,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20090329,2008-09,1,Jump Shot,Missed
-169,33,Mid-Range,Left Side(L),16-24 ft.,0,20090329,2008-09,1,Turnaround Jump Shot,Missed
